fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	seed	max_depth	num_iterations	force_row_wise	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	prob_corte	max_bin	min_gain_to_split	lambda_l1	lambda_l2	ganancia	iteracion
20220601 080923	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	894	TRUE	0.019943425152352	0.29277162537151	7949	1135	0.0158722602138417	0.00360193894032127	18.5847914072032	31.4079940261676	37083000	136
20220601 081057	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	745	TRUE	0.0199183551592143	0.327366184441999	1377	1372	0.0126058090929125	0.00988937397618291	6.08788992410809	9.23064628153403	37525000	137
20220601 081526	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	2584	TRUE	0.0043363849302744	0.293463079790635	6462	1421	0.0179976017910421	0.00472244418697408	12.9586450370793	99.9882870532349	36429000	138
20220601 081627	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	531	TRUE	0.0191503608271621	0.184421721968966	2553	1119	0.0126055687377588	0.00194095886312181	7.25972115249272	17.0179159866383	36951000	139
20220601 081748	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	916	TRUE	0.0148676484142695	0.100672233352898	7771	1314	0.0170800880454634	0.00811936770762672	2.24597582713456	40.1833042309149	36984000	140
20220601 082236	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	3818	TRUE	0.00383268544860273	0.110191621695028	6265	518	0.017019642127411	0.00123734417004925	7.34251471133515	24.537542384772	36876000	141
20220601 082414	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	1340	TRUE	0.0140954057303636	0.141840823815111	4460	1475	0.0135992913161322	0.00743334778031708	41.6730231961823	98.490204782485	36178000	142
20220601 082605	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	784	TRUE	0.0158873824006937	0.393034254127275	1243	800	0.0124190186064769	0.00647112216711481	0.0112257447101853	34.2537883758431	37865000	143
20220601 082828	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	1282	TRUE	0.00497377322297174	0.113947928513132	4660	515	0.0207331151396296	0.00767016658646698	0.742799582541556	0.704489777980771	36375000	144
20220601 083013	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	1000	TRUE	0.0198134361005896	0.358671920616936	1063	1490	0.0126648796071984	0.0077913875992409	16.5584058114835	31.9577784665648	37038000	145
20220601 083251	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	2304	TRUE	0.00754990878847789	0.106424734462686	8000	641	0.0159227641006626	0.00705710492519606	23.2374549533073	92.7944128890899	36505000	146
20220601 083829	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	2660	TRUE	0.00495357011494231	0.347839830836805	1296	1385	0.0126439882168571	0.00723964861133027	0.212263946857651	45.3877163341437	37714000	147
20220601 084135	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	1682	TRUE	0.00776756743117729	0.494953569750613	7938	1061	0.0135192291138159	0.00309479954694516	45.5165814292574	92.1990464219972	35831000	148
20220601 084330	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	1159	TRUE	0.0174545787479508	0.257068719748037	7972	1378	0.0125548291930909	0.00838933964659453	2.4637528245979	13.2774102624112	37090000	149
20220601 084443	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	810	TRUE	0.0190007447787688	0.271649671605817	7983	1413	0.0144530188717343	0.00999259784291527	46.375695180746	10.8126774177193	35812000	150
20220601 085200	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	3408	TRUE	0.00443071138189236	0.372059458095371	988	1406	0.0123684430015384	0.00948995442704516	0.280187648382712	65.3054551505629	38082000	151
20220601 085345	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	834	TRUE	0.0189354007687077	0.307479296501707	2293	1293	0.0124183546624169	0.00398755750849948	1.39024503514994	29.2158259291423	37477000	152
20220601 090133	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	3243	TRUE	0.00347944929580749	0.440084817679919	1185	1248	0.0125423659725119	0.0089661559409764	2.6743071346928	26.8202230272325	37991000	153
20220601 090314	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	903	TRUE	0.0175024677953016	0.254175589309221	1041	1266	0.0132710743177699	0.00229610388901815	6.99498072610428	52.0416201721973	37418000	154
20220601 091926	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	7996	TRUE	0.00148493663086714	0.457775531022687	1120	774	0.0125868337000124	0.00312568443758167	5.98578533296574	15.3732062022755	37965000	155
20220601 092616	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	2715	TRUE	0.00342200421160974	0.434672877754179	1228	931	0.0126697246137351	0.00752017573030094	5.68164014058902	13.3542764664795	37833000	156
20220601 093851	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	7270	TRUE	0.00107347438098985	0.416508822624383	985	1170	0.0125061921039278	0.00544863268288414	42.4247488930599	26.5934428454755	36320000	157
20220601 094016	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	831	TRUE	0.0148243242883546	0.102244592198563	1238	998	0.0166185802658111	0.00828733112190992	5.4592585197556	32.7427791561505	37432000	158
20220601 095042	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	9138	TRUE	0.00101323120405407	0.158440422454624	6457	1098	0.0157952057820574	0.00979038017210229	8.0678426906924	1.19912743306507	37085000	159
20220601 095348	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	1182	TRUE	0.00528577660295431	0.244411834554003	1071	1293	0.0186732638040193	0.00974625662445769	6.08060703582219	1.24204657492138	36795000	160
20220601 095452	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	484	TRUE	0.0199925563820043	0.497506843895133	4700	853	0.0124063970520579	0.00194321620166085	39.9831581556168	36.7139057100542	35909000	161
20220601 095600	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	741	TRUE	0.0199369983974987	0.26547654766944	1083	1254	0.0125722943162551	0.00983610818517641	60.7325218036438	96.5244918651468	35899000	162
20220601 100105	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	2318	TRUE	0.00242686106567612	0.100272726192731	1415	801	0.0160735745020221	0.00863321159738772	0.151524253848781	1.40091234494478	37072000	163
20220601 100220	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	622	TRUE	0.0162431085045447	0.166308916099316	7936	961	0.0172802135825168	0.00758419987964431	2.87627199263017	0.916883441020305	36839000	164
20220601 100300	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	449	TRUE	0.0195266024074423	0.103376254344147	549	1279	0.0127043307916228	0.00838651181474694	93.6721104602959	14.5115022615022	34110000	165
20220601 100453	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	1111	TRUE	0.0186048095102655	0.209616596668736	970	1285	0.0124727469039319	0.0086396328961183	4.77022378244942	50.1281147886622	37687000	166
20220601 100849	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	3021	TRUE	0.00652765047942325	0.11635472261614	1953	500	0.0149085305581871	0.00727961711379683	0.628295650863285	98.3393695065476	37037000	167
20220601 101242	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	1886	TRUE	0.00722851991684075	0.469563537806041	4185	1414	0.0122885659336005	0.00853734146231696	0.675181633377346	66.3121804364934	37338000	168
20220601 102633	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	9980	TRUE	0.00113608821024063	0.438628638103059	7994	1307	0.0133932663383519	0.00309133563254554	4.1239687380342	4.83071693178129	36928000	169
20220601 103722	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	9186	TRUE	0.00185013870516803	0.268534433438705	5076	1403	0.0154781440729374	0.00996201682866055	58.1865958629409	65.7170137194014	36245000	170
20220601 104505	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	4295	TRUE	0.00319438984398327	0.174498668795834	399	1500	0.0157310992442974	0.00928255784804243	4.41863112157914	73.2315433828912	37352000	171
20220601 105215	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	3397	TRUE	0.00576499312274921	0.370198831637146	546	1499	0.0125732969098326	0.00852707959771098	0.529871205117619	94.1382041074714	37780000	172
20220601 105655	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	1774	TRUE	0.00418512229129537	0.314386159269372	770	1459	0.0165528356293476	0.00942559928201394	0.553886616904099	61.4168701003326	37190000	173
20220601 110622	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	9871	TRUE	0.00130119612951337	0.100040641899962	1555	1277	0.0175198821624564	0.00813596360647327	8.96238080564247	62.8029970647971	36402000	174
20220601 110756	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	698	TRUE	0.0196536810649533	0.327064233782561	1087	585	0.0124678607922029	0.0040969517852136	6.97281602564635	29.3221640798309	37994000	175
20220601 110918	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	678	TRUE	0.0196688590145594	0.275223211195384	1185	705	0.0126788151974457	0.00615425254409446	6.29542668603538	27.1813635597962	37843000	176
20220601 111444	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	2235	TRUE	0.00505195876722859	0.456195995746832	998	537	0.0126935936600893	0.00474938105269003	3.21497152649467	33.9341556949439	38123000	177
20220601 112051	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	2488	TRUE	0.00471283752869158	0.498873976900519	1075	617	0.0125929830258027	0.00389132338041931	2.68760629139521	33.6821966086861	38025000	178
20220601 112836	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	5150	TRUE	0.00327150889252006	0.235859619983991	7995	501	0.0152091286225084	0.00740637425754184	11.1916933012265	20.602786900239	37093000	179
20220601 113404	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	2514	TRUE	0.0060846447890045	0.428880465451292	1026	508	0.01252812925263	0.00360430948832943	6.73323342140658	30.6085936689454	38205000	180
20220601 113907	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	2237	TRUE	0.00606917161253546	0.42716543381617	1104	501	0.0119624349142974	0.00367976813477195	5.83276744304225	32.4255893128109	37888000	181
20220601 114117	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	989	TRUE	0.0170432042509039	0.433125159197249	947	550	0.0129016590358963	0.0028205066920473	7.66957331472766	29.0766871674902	37829000	182
20220601 114310	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	1375	TRUE	0.018201378342296	0.173598889454793	7968	1465	0.0149466195590985	0.00925381187202525	6.24719268550231	99.581536511631	37166000	183
20220601 114426	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	634	TRUE	0.0179107597375777	0.186006373982811	958	506	0.015850237454583	0.00280954469569142	3.1360033742077	27.3225332248058	37321000	184
20220601 114528	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	488	TRUE	0.0181471102883272	0.165245067747271	4429	1487	0.0210258319678893	0.00939701089463865	0.168441254039903	66.6173438933295	36225000	185
20220601 114600	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	17	TRUE	0.0174290752916838	0.302758972523036	1135	1436	0.0083550122343443	0.00759678995545108	13.1862540513518	65.2190615148452	34122000	186
20220601 114717	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	581	TRUE	0.0171559206639859	0.218523722488473	960	500	0.0209764435921588	0.00572159217890386	0.00945986041193975	48.9638251508498	36105000	187
20220601 114847	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	672	TRUE	0.0181262107736718	0.486100225995904	7953	1251	0.0212734060483999	0.00104785675304448	0.00756334725642534	22.4383098598723	36381000	188
20220601 115012	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	583	TRUE	0.0122418943252695	0.374324646323658	7904	500	0.0213469481223334	0.00274121611330714	0.658378029933885	25.057300472514	36316000	189
20220601 120004	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	4726	TRUE	0.00286649321815976	0.399792485479765	1171	501	0.012941140860755	0.00218232752353996	4.49087291189544	73.4064474245533	37798000	190
20220601 120205	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	899	TRUE	0.0154362170727888	0.498633442654602	7873	882	0.0208209781445524	0.0099677577389798	0.110892189495391	94.4315556506798	36150000	191
20220601 120354	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	985	TRUE	0.0199428481196487	0.425462546972671	7998	1174	0.0129052835315491	0.00214474610292738	2.27751603186916	34.4773852811432	37015000	192
20220601 120517	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	648	TRUE	0.018188530105599	0.231733680983921	1461	1144	0.0152908448839881	0.00803498783214237	3.47864536180417	31.0799624870784	37319000	193
20220601 120646	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	599	TRUE	0.0150858303907822	0.100962130105579	277	1021	0.0232147611584363	0.0099857900979618	0.0387366919310417	7.1690375426265	34666000	194
20220601 121450	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	3528	TRUE	0.00403711509150316	0.426797040585918	945	1395	0.0124910982301267	0.00749690319021485	0.181192188116967	65.5415830081808	38144000	195
20220601 121552	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	416	TRUE	0.0186797871602351	0.164037638575364	4029	992	0.0193988789834301	0.00367189564440761	0.087801459824101	24.4572196448465	36815000	196
20220601 122905	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	3839	TRUE	0.00155860766371294	0.498534306484906	748	961	0.0206920632313928	0.00247352615876717	0.115056469617255	11.4787996915047	36522000	197
20220601 123950	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	5397	TRUE	0.00274029894569009	0.485965473363984	5121	502	0.0199938544849623	0.00574978354846681	6.73681156436105	18.2228220438836	36444000	198
20220601 124243	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	977	TRUE	0.00694557782365351	0.469606827920839	7635	1497	0.0220992811201898	0.00642038514657221	0.12106360110909	7.34307573188384	36169000	199
20220601 124417	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	758	TRUE	0.0153598982088408	0.143108030890692	952	1367	0.0165842645540055	0.00100376791974835	0.564513668050738	32.6802587175242	37403000	200
20220601 125312	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	3912	TRUE	0.00270417711954673	0.436701260942408	1565	1497	0.0217298779437764	0.00992932013978125	0.250025522978905	99.9000584241646	36103000	201
20220601 125649	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	1980	TRUE	0.00428994686085825	0.184055776255985	7985	1128	0.0158113360155844	0.00103388429664696	4.80850986776957	14.8158607959578	37095000	202
20220601 125817	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	999	TRUE	0.0176973843651159	0.268794472856385	7650	1372	0.0157803987177449	0.00294166265349584	58.5203899277649	90.0038450282931	35995000	203
20220601 130221	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	2189	TRUE	0.00558135304719493	0.363976456172296	7955	806	0.015755091749836	0.00106519381597794	7.02770091740689	17.7005865858795	37033000	204
20220601 131128	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	5598	TRUE	0.00191924479086058	0.32123026594913	1087	502	0.0128335054626681	0.00286226062472024	55.5218550324771	6.24041724783312	36065000	205
20220601 131251	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	830	TRUE	0.0155279135040184	0.100186288223509	4406	1007	0.0160051760697313	0.00327481981853211	0.0155456243276516	20.3850931469969	37062000	206
20220601 132504	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	9735	TRUE	0.00109481256542855	0.293019574252872	6345	974	0.0212219393285717	0.00848818392932074	0.0835618528823277	27.006264348393	36133000	207
20220601 132733	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	893	TRUE	0.0158246625671115	0.496466724490677	705	1291	0.0125185735429817	0.00325305519231543	0.0479727775744507	54.1495828531518	37661000	208
20220601 134300	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	8087	TRUE	0.00110505383914473	0.478379695903132	1464	612	0.0220810408775815	0.00108379997704477	0.00705208250883506	98.3773215636199	35943000	209
20220601 134740	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	2639	TRUE	0.0122608040060196	0.496752745162774	6339	675	0.0103112371601786	0.00715252126993772	0.412733105542698	99.9632214501366	36382000	210
20220601 134940	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	1041	TRUE	0.012652807143817	0.392181409504586	7654	1499	0.0148220446614364	0.00161883526518382	4.84333381156941	63.5847172714802	37090000	211
20220601 135535	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	2312	TRUE	0.0063132747355797	0.489924201337039	759	1368	0.0110835922520884	0.00996000283770287	0.085427432509953	37.6365448630173	37450000	212
20220601 135921	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	1388	TRUE	0.00750498930053632	0.407476638209544	952	1361	0.0123963978965357	0.00823751039183063	0.0761293176746396	22.0697677831172	37870000	213
20220601 140053	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	427	TRUE	0.0157550326118488	0.48970919445513	720	1486	0.0202260408884479	0.00981488385982568	0.0297715321488829	29.8786560272358	36314000	214
20220601 140250	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	565	TRUE	0.00516973052641932	0.37287132259282	1240	1500	0.0125349370328737	0.00162788682346216	99.9113889305719	95.3597220911746	35202000	215
20220601 141050	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	4183	TRUE	0.00248860973954531	0.220216014966461	2317	510	0.0194483319729485	0.00110079291159801	2.01942780314006	12.3673119709413	36949000	216
20220601 141217	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	579	TRUE	0.0199585803337895	0.483383522606487	7978	1068	0.032650769906087	0.0015936215821142	0.0480711254358732	1.09441441207233	34003000	217
20220601 141916	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	5058	TRUE	0.00461688491043175	0.214973656978962	4361	503	0.0129444294903408	0.00994825761403132	10.5138474848474	96.9116285066628	37033000	218
20220601 142300	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	2126	TRUE	0.00428335641479331	0.18035897605386	7802	917	0.0253331312520901	0.00183203859009249	0.13272563569877	8.91960784429166	35338000	219
20220601 142503	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	826	TRUE	0.0175486593838734	0.499632609689323	3968	1183	0.0239673435946103	0.00733697196972696	0.00286911141311026	99.5391258461487	35341000	220
20220601 142642	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	741	TRUE	0.0199821527588461	0.308850053136016	880	1194	0.0125276816141936	0.00674761855574423	2.57683398112665	56.1065504364421	37719000	221
20220601 142828	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	922	TRUE	0.0185662293896998	0.272002540362326	1143	501	0.0127240151475508	0.00364867299501451	6.4797260467882	23.3321603970377	37738000	222
20220601 143038	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	1003	TRUE	0.0192160492660353	0.366529331966602	1032	1493	0.0195996991366227	0.00145279453990682	0.403917866471638	93.5856254907661	36378000	223
20220601 143222	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	1061	TRUE	0.0146337900678732	0.187147772116224	4717	1333	0.0166074016253054	0.00997780574896188	3.8536502214304	35.3192217671905	36876000	224
20220601 143336	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	777	TRUE	0.0164741002585771	0.101287225308098	1375	1495	0.014761193092853	0.0020925961224263	5.23823485684325	80.0515543083336	37072000	225
20220601 143447	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	395	TRUE	0.019958156899332	0.481263465988499	7389	510	0.0183417051901345	0.00434272297371879	0.357972313084978	85.4120382874462	36616000	226
20220601 143558	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	602	TRUE	0.0154468137215016	0.181361266465264	7880	1500	0.0202979408488677	0.00391285885116032	0.180827665819963	1.18710361156328	36957000	227
20220601 143701	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	464	TRUE	0.0199584976346403	0.333704650787265	7991	1253	0.0197951258673034	0.00672102898251849	2.55210097143245	22.9482006987918	36893000	228
20220601 143831	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	895	TRUE	0.0134998931234719	0.17188457941036	7878	1500	0.0147523686628215	0.00330921368205217	7.91620928148411	5.92285945896364	37266000	229
20220601 144407	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	2656	TRUE	0.0067645244817057	0.426074142313921	1096	554	0.0127419179199303	0.00450200335378708	3.93020233467998	56.2262174370137	38080000	230
20220601 145359	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	9244	TRUE	0.00105867937952607	0.150937378206315	7976	1500	0.0158339895850047	0.00304586728611567	65.2258147840133	0.166268749008968	34787000	231
20220601 145754	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	1391	TRUE	0.00562213903192796	0.405299887639362	869	536	0.013089513518668	0.00218725372843605	2.03142623290667	14.8739897280127	37683000	232
20220601 145856	binary	custom	TRUE	TRUE	FALSE	-100	111599	-1	31	572	TRUE	0.0199935120020499	0.10260375219267	6076	506	0.0237133454778458	0.00163235180807075	0.0615664095390783	2.71627256210835	35625000	233
